AFG,AF,lfpr_m,2010,79.55
AFG,AF,lfpr_m,2011,78.3
AFG,AF,lfpr_m,2012,77.05
AFG,AF,lfpr_m,2013,77.07
AFG,AF,lfpr_m,2014,77.08
AFG,AF,lfpr_m,2015,75.77
AFG,AF,lfpr_m,2016,74.47
AFG,AF,lfpr_m,2017,73.16
AFG,AF,lfpr_m,2018,71.05
AFG,AF,lfpr_m,2019,68.95
AFG,AF,loss,2010,36.080
AFG,AF,loss,2011,35.886
AFG,AF,loss,2012,35.332
AFG,AF,loss,2013,34.947
AFG,AF,loss,2014,34.792
AFG,AF,loss,2015,34.864
AFG,AF,loss,2016,34.576
AFG,AF,loss,2017,34.845
AFG,AF,loss,2018,34.568
AFG,AF,loss,2019,34.350
AFG,AF,mf,1995,2.197
AFG,AF,mf,1996,2.040
AFG,AF,mf,1997,2.130
AFG,AF,mf,1998,2.201
AFG,AF,mf,1999,2.083
AFG,AF,mf,2000,2.071
AFG,AF,mf,2001,2.108
AFG,AF,mf,2002,2.219
AFG,AF,mf,2003,2.261
AFG,AF,mf,2004,2.172
AFG,AF,mf,2005,2.161
AFG,AF,mf,2006,1.860
AFG,AF,mf,2007,1.961
AFG,AF,mf,2008,1.542
AFG,AF,mf,2009,1.734
AFG,AF,mf,2010,1.851
AFG,AF,mf,2011,1.680
AFG,AF,mf,2012,1.764
AFG,AF,mf,2013,1.720
AFG,AF,mf,2014,1.672
AFG,AF,mf,2015,1.760
AFG,AF,mf,2016,1.499
AFG,AF,mf,2017,1.302
AFG,AF,mf,2018,1.327
AFG,AF,mf,2019,1.506
AFG,AF,mmr,1995,1400.843
AFG,AF,mmr,1996,1375.512
AFG,AF,mmr,1997,1365.285
AFG,AF,mmr,1998,1459.282
AFG,AF,mmr,1999,1359.217
AFG,AF,mmr,2000,1346.144
AFG,AF,mmr,2001,1273.431
AFG,AF,mmr,2002,1277.308
AFG,AF,mmr,2003,1196.091
AFG,AF,mmr,2004,1114.887
AFG,AF,mmr,2005,1102.810
AFG,AF,mmr,2006,1044.400
AFG,AF,mmr,2007,1023.495
AFG,AF,mmr,2008,962.322
AFG,AF,mmr,2009,913.036
AFG,AF,mmr,2010,898.669
AFG,AF,mmr,2011,883.714
AFG,AF,mmr,2012,833.477
AFG,AF,mmr,2013,820.685
AFG,AF,mmr,2014,785.354
AFG,AF,mmr,2015,775.693
AFG,AF,mmr,2016,749.816
AFG,AF,mmr,2017,681.808
AFG,AF,mmr,2018,663.428
AFG,AF,mmr,2019,644.273
AFG,AF,mpi_rank,2015,0.272
AFG,AF,mys,1995,1.088
AFG,AF,mys,1996,1.124
AFG,AF,mys,1997,1.159
AFG,AF,mys,1998,1.194
AFG,AF,mys,1999,1.229
AFG,AF,mys,2000,1.264
AFG,AF,mys,2001,1.316
AFG,AF,mys,2002,1.367
AFG,AF,mys,2003,1.419
AFG,AF,mys,2004,1.470
AFG,AF,mys,2005,1.522
AFG,AF,mys,2006,1.595
AFG,AF,mys,2007,1.669
AFG,AF,mys,2008,1.743
AFG,AF,mys,2009,1.816
AFG,AF,mys,2010,1.890
AFG,AF,mys,2011,1.937
AFG,AF,mys,2012,1.984
AFG,AF,mys,2013,2.031
AFG,AF,mys,2014,2.077
AFG,AF,mys,2015,2.124
AFG,AF,mys,2016,2.268
AFG,AF,mys,2017,2.411
AFG,AF,mys,2018,2.555
AFG,AF,mys,2019,2.698
AFG,AF,mys_f,1995,0.288
AFG,AF,mys_f,1996,0.305
AFG,AF,mys_f,1997,0.323
AFG,AF,mys_f,1998,0.340
AFG,AF,mys_f,1999,0.357
AFG,AF,mys_f,2000,0.375
AFG,AF,mys_f,2001,0.396
AFG,AF,mys_f,2002,0.417
AFG,AF,mys_f,2003,0.438
AFG,AF,mys_f,2004,0.459
AFG,AF,mys_f,2005,0.480
AFG,AF,mys_f,2006,0.496
AFG,AF,mys_f,2007,0.511
AFG,AF,mys_f,2008,0.526
AFG,AF,mys_f,2009,0.542
AFG,AF,mys_f,2010,0.557
AFG,AF,mys_f,2011,0.595
AFG,AF,mys_f,2012,0.634
AFG,AF,mys_f,2013,0.672
AFG,AF,mys_f,2014,0.711
AFG,AF,mys_f,2015,0.749
AFG,AF,mys_f,2016,1.009
AFG,AF,mys_f,2017,1.270
AFG,AF,mys_f,2018,1.530
AFG,AF,mys_f,2019,1.790
AFG,AF,mys_m,1995,1.918
AFG,AF,mys_m,1996,1.979
AFG,AF,mys_m,1997,2.040
AFG,AF,mys_m,1998,2.101
AFG,AF,mys_m,1999,2.162
AFG,AF,mys_m,2000,2.223
AFG,AF,mys_m,2001,2.280
AFG,AF,mys_m,2002,2.338
AFG,AF,mys_m,2003,2.395
AFG,AF,mys_m,2004,2.452
AFG,AF,mys_m,2005,2.510
AFG,AF,mys_m,2006,2.621
AFG,AF,mys_m,2007,2.732
AFG,AF,mys_m,2008,2.843
AFG,AF,mys_m,2009,2.954
AFG,AF,mys_m,2010,3.066
AFG,AF,mys_m,2011,3.140
AFG,AF,mys_m,2012,3.214
AFG,AF,mys_m,2013,3.288
AFG,AF,mys_m,2014,3.362
AFG,AF,mys_m,2015,3.436
AFG,AF,mys_m,2016,3.430
AFG,AF,mys_m,2017,3.424
AFG,AF,mys_m,2018,3.419
AFG,AF,mys_m,2019,3.413
AFG,AF,phdi,1995,0.315
AFG,AF,phdi,1996,0.323
AFG,AF,phdi,1997,0.327
AFG,AF,phdi,1998,0.326
AFG,AF,phdi,1999,0.334
AFG,AF,phdi,2000,0.337
AFG,AF,phdi,2001,0.341
AFG,AF,phdi,2002,0.365
AFG,AF,phdi,2003,0.376
AFG,AF,phdi,2004,0.392
AFG,AF,phdi,2005,0.399
AFG,AF,phdi,2006,0.407
AFG,AF,phdi,2007,0.423
AFG,AF,phdi,2008,0.428
AFG,AF,phdi,2009,0.438
AFG,AF,phdi,2010,0.445
AFG,AF,phdi,2011,0.453
AFG,AF,phdi,2012,0.463
AFG,AF,phdi,2013,0.471
AFG,AF,phdi,2014,0.476
AFG,AF,phdi,2015,0.475
AFG,AF,phdi,2016,0.48
AFG,AF,phdi,2017,0.482
AFG,AF,phdi,2018,0.483
AFG,AF,phdi,2019,0.488
AFG,AF,pr_f,2005,25.926
AFG,AF,pr_f,2006,25.926
AFG,AF,pr_f,2007,25.872
AFG,AF,pr_f,2008,25.872
AFG,AF,pr_f,2009,25.926
AFG,AF,pr_f,2010,27.635
AFG,AF,pr_f,2011,27.635
AFG,AF,pr_f,2012,27.635
AFG,AF,pr_f,2013,27.635
AFG,AF,pr_f,2014,27.635
AFG,AF,pr_f,2015,27.445
AFG,AF,pr_f,2016,27.445
AFG,AF,pr_f,2017,27.445
AFG,AF,pr_f,2018,27.445
AFG,AF,pr_f,2019,27.244
AFG,AF,pr_m,2005,74.074
AFG,AF,pr_m,2006,74.074
AFG,AF,pr_m,2007,74.128
AFG,AF,pr_m,2008,74.128
AFG,AF,pr_m,2009,74.074
AFG,AF,pr_m,2010,72.365
AFG,AF,pr_m,2011,72.365
AFG,AF,pr_m,2012,72.365
AFG,AF,pr_m,2013,72.365
AFG,AF,pr_m,2014,72.365
AFG,AF,pr_m,2015,72.555
AFG,AF,pr_m,2016,72.555
AFG,AF,pr_m,2017,72.555
AFG,AF,pr_m,2018,72.555
AFG,AF,pr_m,2019,72.756
AFG,AF,sanitation,2015,9.960
AFG,AF,school_attendance,2015,25.740
AFG,AF,se_f,1995,1.676
AFG,AF,se_f,1996,1.773
AFG,AF,se_f,1997,1.871
AFG,AF,se_f,1998,1.968
AFG,AF,se_f,1999,2.065
AFG,AF,se_f,2000,2.162
AFG,AF,se_f,2001,2.335
AFG,AF,se_f,2002,2.507
AFG,AF,se_f,2003,2.680
AFG,AF,se_f,2004,2.852
AFG,AF,se_f,2005,3.025
AFG,AF,se_f,2006,2.985
AFG,AF,se_f,2007,2.946
AFG,AF,se_f,2008,2.906
AFG,AF,se_f,2009,2.867
AFG,AF,se_f,2010,2.827
AFG,AF,se_f,2011,3.177
AFG,AF,se_f,2012,3.526
AFG,AF,se_f,2013,3.876
AFG,AF,se_f,2014,4.226
AFG,AF,se_f,2015,4.575
AFG,AF,se_f,2016,4.879
AFG,AF,se_f,2017,5.182
AFG,AF,se_f,2018,5.486
AFG,AF,se_f,2019,5.789
AFG,AF,se_m,1995,9.094
AFG,AF,se_m,1996,9.247
AFG,AF,se_m,1997,9.400
AFG,AF,se_m,1998,9.553
AFG,AF,se_m,1999,9.706
AFG,AF,se_m,2000,9.859
AFG,AF,se_m,2001,10.471
AFG,AF,se_m,2002,11.082
AFG,AF,se_m,2003,11.693
AFG,AF,se_m,2004,12.304
AFG,AF,se_m,2005,12.916
AFG,AF,se_m,2006,13.787
AFG,AF,se_m,2007,14.658
AFG,AF,se_m,2008,15.529
AFG,AF,se_m,2009,16.400
AFG,AF,se_m,2010,17.271
AFG,AF,se_m,2011,18.085
AFG,AF,se_m,2012,18.900
AFG,AF,se_m,2013,19.714
AFG,AF,se_m,2014,20.528
AFG,AF,se_m,2015,21.342
AFG,AF,se_m,2016,20.263
AFG,AF,se_m,2017,19.184
AFG,AF,se_m,2018,18.104
AFG,AF,se_m,2019,17.025
AFG,AF,years_of_schooling,2015,19.249
AGO,AO,abr,1995,193.237
AGO,AO,abr,1996,192.841
AGO,AO,abr,1997,187.51
AGO,AO,abr,1998,182.742
AGO,AO,abr,1999,178.605
AGO,AO,abr,2000,177.316
AGO,AO,abr,2001,176.253
AGO,AO,abr,2002,175.341
AGO,AO,abr,2003,171.817
AGO,AO,abr,2004,170.795
AGO,AO,abr,2005,170.951
AGO,AO,abr,2006,169.366
AGO,AO,abr,2007,168.678
AGO,AO,abr,2008,168.701
AGO,AO,abr,2009,169.586
AGO,AO,abr,2010,164.955
AGO,AO,abr,2011,159.295
AGO,AO,abr,2012,156.557
AGO,AO,abr,2013,153.345
AGO,AO,abr,2014,151.093
AGO,AO,abr,2015,148.074
AGO,AO,abr,2016,146.135
AGO,AO,abr,2017,145.235
AGO,AO,abr,2018,142.575
AGO,AO,abr,2019,141.278
AGO,AO,assets,2015,5.798
AGO,AO,child_mortality,2015,3.893
AGO,AO,co2_prod,1995,0.907
AGO,AO,co2_prod,1996,1.060
AGO,AO,co2_prod,1997,1.068
AGO,AO,co2_prod,1998,1.075
